n;d;t;c
500;0.00013510237273239856;500869;6342
500;0.0003830511226454725;603701;6307
500;0.00013495148618569708;476473;6264
500;0.0002061542771953917;535233;6251
500;7.936880782588585e-05;571451;6278
500;0.00026946842937747295;631774;6453
500;6.57940123445222e-05;531226;6464
500;2.1624480599946594e-05;989484;6299
500;0.00015016307601156687;483737;6374
500;3.5034159461266867e-06;487263;6531
500;0.00016281212082547292;487073;6331
500;1.7364483800852426e-06;472255;6370
500;0.0003043734699665901;496901;6478
500;3.4328265539063096e-06;483025;6584
500;4.7131181103665654e-05;490850;6299
500;0.0002621470983670271;478818;6452
500;0.00041124762498101486;481502;6310
500;7.55861273371572e-05;524363;6526
500;4.8072387757391866e-05;496050;6452
500;0.00013896839798088756;482465;6538
500;3.7068513014215654e-05;486472;6239
500;0.00014689303679771282;482795;6516
500;0.0002749338358881692;518662;6567
500;1.2323164196414993e-05;476704;6410
500;0.0001876986930705593;499472;6299
500;2.6380782301549388e-05;1006112;6501
500;1.0039978394105198e-05;548718;6165
500;8.476870859741581e-05;486131;6447
500;0.00022188396990097115;486392;6344
500;0.00012194745980687038;476303;6257
500;8.745201151161286e-05;503434;6400
500;0.00018583741757682848;477114;6434
500;0.0001551938966121158;600416;6445
500;0.00012536728154288745;535443;6333
500;5.407586023842281e-05;544631;6401
500;0.0006884126177936212;533510;6454
500;2.726467942593125e-05;516719;6402
500;3.3578293743286025e-06;487684;6568
500;3.127959823456816e-05;506770;6477
500;9.383309030641662e-05;475401;6326
500;0.00015998221238167076;500398;6345
500;0.0005516519642266848;480321;6367
500;5.385287157899654e-05;521298;6462
500;5.38105982018644e-05;473007;6415
500;0.00012792035416475667;884764;6476
500;6.619767218107864e-05;499867;6495
500;0.0005095601180233889;464601;6320
500;8.842808420950199e-06;527529;6473
500;0.0001709116778815245;487294;6470
500;2.9564187497777006e-05;538760;6633
500;0.00019305798395008456;501380;6320
500;0.00021532964535575516;574347;6366
500;5.63289646813292e-05;600737;6290
500;0.00029644088446756367;649277;6534
500;0.0002142041485995172;661200;6461
500;0.000306228917811624;686276;6310
500;3.2298589779489184e-05;677681;6429
500;0.00016789525953764262;724738;6394
500;0.0005915162038200306;675026;6463
500;7.491879708088067e-05;658144;6432
500;0.00015658826185593888;683912;6326
500;0.0006877961625146867;666750;6316
500;2.4522997822740145e-05;947635;6402
500;9.992818284632055e-05;473077;6319
500;0.00039789771707976485;486132;6381
500;9.887462019575466e-06;478277;6344
500;0.00010492859973021407;493285;6414
500;0.00011078093687055812;479760;6452
500;5.285266177890158e-05;639174;6460
500;1.0963998982038703e-06;713247;6515
500;1.3000307717891957e-05;596709;6476
500;2.431743863495761e-06;531847;6433
500;0.0002642802331532801;476854;6413
500;0.00017105593757738013;549982;6476
500;2.832261815388648e-05;562906;6438
500;0.0005878861018480119;583173;6524
500;0.00010727417877531842;520506;6449
500;0.00014349284598136336;570469;6418
500;6.746430596271669e-05;501240;6372
500;5.7471155067267965e-05;481643;6422
500;0.0001608122573488746;949946;6468
500;0.0005084997576142447;558367;6376
500;0.000527248482108722;472365;6355
500;9.705227864809096e-05;523301;6357
500;3.211516625267752e-05;495118;6295
500;0.00020316442745715868;495018;6505
500;0.00012534528973018322;533801;6259
500;0.00015459363449732422;476594;6442
500;0.00013512605030618907;505077;6395
500;0.0004892365154448575;473588;6393
500;8.282392582203979e-05;500849;6567
500;7.976504072337853e-05;485410;6434
500;5.4529923868340546e-05;513579;6266
500;7.183325349446879e-05;487114;6368
500;0.00019492312941771228;509675;6529
500;3.879477941226561e-06;486322;6360
500;1.4828313418480121e-05;500538;6457
500;0.00036693132657050764;477505;6483
500;7.151061552868043e-05;712505;6478
500;2.477440003156861e-05;647554;6406
500;0.0001706614473735435;485891;6469
500;0.00027302108599813746;491571;6325
500;6.768983095384318e-05;484919;6514
500;0.0004172699810017777;490419;6500
500;0.0005503001550449804;477866;6346
500;8.296173436406207e-05;585612;6277
500;0.000440214332120048;508463;6585
500;0.0002546160917504814;500421;6405
500;0.0001694274883582425;476083;6423
500;0.0007179795374113729;512133;6384
500;0.00010357261931226436;510097;6428
500;0.00024913928942960073;484618;6521
500;0.00029834189488120444;494957;6456
500;2.40085416872704e-05;478668;6524
500;0.00018308441641068374;470001;6298
500;5.1623265989841904e-05;486221;6367
500;4.425085023229691e-05;479198;6415
500;3.93115160337576e-05;845559;6461
500;0.00010264356873856961;507127;6393
500;7.373576266345161e-06;604302;6361
500;2.902707700558338e-05;634038;6498
500;0.00018629222753241415;613801;6367
500;1.7124115591737876e-05;644619;6241
500;0.0002859859926682695;685656;6383
500;0.00021876044209134804;662773;6388
500;0.0002444057082843232;666710;6142
500;0.00011731556897431883;682690;6525
500;0.0002618750821056226;660418;6468
500;0.00015083979323027297;689433;6566
500;3.8335159341040814e-05;630348;6665
500;0.0002412560790455709;495389;6637
500;0.00018497093706848489;530735;6370
500;0.0001072853996102463;493425;6616
500;5.5028032494908174e-05;544500;6671
500;0.00029966527905755935;466234;6269
500;0.000242065663812574;934120;6470
500;0.0003772968321301695;507732;6379
500;7.705566822924226e-05;485921;6510
1000;2.9269899802564225e-05;1036032;13150
1000;8.028183673403078e-08;991770;12953
1000;0.0001692116841497393;1046803;13442
1000;1.4750374200622751e-05;1021896;13123
1000;0.0001800101402907872;987712;12897
1000;7.102804728364998e-05;992801;13057
1000;0.00012871486390841902;1002179;13299
1000;1.3938900581433877e-05;1467237;13161
1000;0.000129355607400794;1016446;13150
1000;4.657616883618765e-06;1037956;13490
1000;1.3382072828638236e-05;1005395;13216
1000;0.00014799743749327465;1354981;12966
1000;0.00016480317643530196;1493640;13157
1000;0.0003227221318902185;1464486;13085
1000;6.974969625894722e-05;991970;13165
1000;0.00019234614140073436;1010063;12989
1000;3.852028156292597e-05;1503663;13013
1000;0.000301556589099361;1143781;13406
1000;0.0001420622966210594;1015805;13293
1000;0.00029371769858033137;1009483;13085
1000;4.236451782202444e-05;1011746;13222
1000;5.532130877727859e-05;1000095;13300
1000;9.681520530657739e-05;977873;13056
1000;4.546674469485534e-05;984405;12943
1000;1.1832112664866834e-05;1004563;13045
1000;1.094014481128891e-05;1944559;13395
1000;3.754803452626909e-05;1033019;13162
1000;0.000264534121860005;1278897;13334
1000;0.000409274068188914;1012238;13207
1000;4.3450774479758536e-05;1043885;13075
1000;7.289415074918093e-05;1021535;13084
1000;3.0224153153568523e-05;982132;12919
1000;5.28286673497913e-05;1004212;12933
1000;0.0003981147793530315;1013340;13135
1000;0.00016824011599037014;2147978;13236
1000;3.8373978859640445e-05;2059458;13217
1000;3.2568577613023564e-05;1017327;13203
1000;0.00010906400696553131;1130509;12986
1000;1.2949632537728739e-05;1297292;13104
1000;8.014804729050695e-05;1146830;13226
1000;1.0279359139997446e-05;1013991;13133
1000;0.00012856719019149754;1007579;13203
1000;3.7598751694289945e-06;1071419;13051
1000;3.261373350460506e-05;1757045;13120
1000;0.0001802965353198127;1335774;13123
1000;0.00012678087606743382;1334131;13189
1000;5.031490662987803e-05;1343974;13234
1000;0.00022393413497212578;1340593;13338
1000;0.00012693767513360932;1316388;13106
1000;3.0671613102217776e-05;1247288;12912
1000;0.00010387381241228066;1323211;13485
1000;1.7140089776823686e-05;1456671;13153
1000;0.00024841476946857455;1546810;12940
1000;0.00024537841997573917;1207874;13191
1000;0.0002379821325299014;1300518;12864
1000;3.906651081519996e-07;1353077;12961
1000;6.60262845619819e-05;1411466;13157
1000;0.00010643808412169609;1373345;13000
1000;0.00018499675019612027;1387151;12854
1000;0.00028402426635498745;2471664;13050
1000;2.930089708530481e-06;1543374;13063
1000;3.3106802636573285e-05;1578370;13264
1000;0.0002638282995842678;1056310;12912
1000;4.0991947789281724e-05;1102898;13052
1000;5.5200751312600715e-05;1392731;13265
1000;4.995727629675262e-05;1336085;12876
1000;2.977194658693172e-05;1389475;13236
1000;5.389016955137382e-05;1383804;13039
1000;5.138870193155398e-06;1361122;13038
1000;0.0001396732760863273;1645834;13199
1000;3.4048054676771855e-05;1067281;13397
1000;6.174975566541896e-06;997219;12906
1000;0.0001588852454755818;1013119;13215
1000;5.325201194805729e-05;1029099;13282
1000;4.7942023511660103e-05;1012708;13184
1000;7.0348350137861e-05;1000175;13020
1000;9.996984342441895e-05;1060869;12943
1000;1.5927033461426987e-05;1071548;12994
1000;9.225132912571432e-06;2164534;13066
1000;0.00024283136206526557;1409723;13340
1000;0.00019584875953404524;1452903;13324
1000;0.00024010909377847334;1406627;12993
1000;0.000132671713278687;1542021;13226
1000;7.023492150737276e-05;1407929;13163
1000;9.450047824266505e-06;1204758;13285
1000;0.0002559246452145114;1101736;13137
1000;0.0002100667778736076;1039989;13356
1000;6.129808577648443e-05;1350492;13256
1000;0.00012282981624922584;1269340;13106
1000;4.4333825821696315e-05;1365289;12947
1000;7.106712775728496e-05;1353798;13154
1000;0.00021096887394433939;1372653;13253
1000;4.627200909135265e-05;1395526;13340
1000;0.0003371280473906113;1395837;13169
1000;9.580442448220428e-05;1342938;12923
1000;4.3046425486359396e-05;1286074;13302
1000;2.171611098533699e-05;1384054;13171
1000;7.657350525769324e-06;1031046;13192
1000;4.931875969726995e-06;988243;12934
1000;1.311470493814415e-05;991158;12996
1000;2.058877329536024e-05;989936;12999
1000;2.684467335789531e-05;1094901;13138
1000;1.1584297144540123e-05;1016646;13086
1000;0.00024827318978093427;1004503;13175
1000;1.6143038876870186e-05;1027246;13172
1000;2.753977378999739e-05;1634980;13159
1000;8.278436881736795e-05;1117746;13063
1000;3.844256330853835e-05;1013159;13166
1000;7.800109344313633e-05;1022717;13225
1000;0.00015045311629724445;1073613;13458
1000;1.5008318089870798e-05;1013741;13254
1000;6.860405932307412e-05;992461;12862
1000;0.00019407751198741163;989165;13071
1000;8.789678478859919e-05;1000015;13255
1000;0.0002528073189674851;1396782;13068
1000;0.00012441828325215898;1102022;13053
1000;0.0001787997546579545;1085605;13563
1000;4.332665541850744e-05;1003211;13260
1000;0.0003574686789209469;1156654;13097
1000;3.412618848852578e-05;1411406;13154
1000;0.00033400997882926386;1392555;12894
1000;2.3880449419033667e-06;1342617;12864
1000;0.0001340936581496477;1125861;13149
1000;2.477191423466696e-05;1392441;13135
1000;2.142807912730582e-05;1015323;13134
1000;0.00013385786864794635;996358;13122
1000;5.4293495053925334e-05;986309;12920
1000;3.2597801605915855e-05;1010414;13176
1000;1.0043304024431876e-05;1093670;12946
1000;5.802513070030102e-07;1087799;13083
1000;0.00015304906342283875;1008120;13138
1000;0.00023706631744158102;1019271;13303
1000;1.671776288791893e-05;1461330;13326
1000;8.473039684775419e-05;1350301;13144
1000;7.932701543755805e-05;1375449;13296
1000;2.449071647891987e-05;1003671;13198
1000;1.0875959567502314e-05;1001127;13274
1000;2.3547894125397484e-05;1004975;13169
1000;2.5597525733944693e-05;988353;13174
1000;1.6462182658827373e-05;1031413;13486
1000;6.369134927830533e-05;981460;13038
1000;0.00020421336069942342;1699371;13095
1000;0.00034990587030792053;1139581;12975
1000;0.00018107524012589415;1352655;13041
1000;3.06996987883279e-05;1419812;13221
1000;3.037971539676665e-05;1339041;13143
1000;2.8451478150115506e-06;1400285;13157
1000;9.390805800968405e-05;1233923;13165
1000;2.7055779447726636e-05;1014893;13330
1000;0.0001453429657591876;1109170;13186
1000;8.083904102529349e-05;1197415;13059
1000;3.763394115396945e-05;1395878;13081
1000;1.9029881563659146e-05;1380047;13308
1000;1.4816444803056328e-05;1345352;12988
1000;5.253935349180949e-05;1224626;13342
1000;2.9897350699470415e-05;1039619;12959
1000;2.0352130720824313e-05;1019391;13333
1000;1.5251904650015469e-05;1032395;13542
1000;0.0001914654833756746;1382901;13177
1000;0.0002053292026872322;1024961;13089
1000;0.00013356637900618917;1299376;13152
1000;1.4698105406329987e-05;1470407;13225
1000;7.20897939582299e-05;1307431;13163
1000;1.407538330588931e-05;1299787;13124
1000;3.625296289733182e-05;1314323;13196
1000;0.00021117068915310622;1275581;13118
1000;6.020334642520275e-05;1014472;13203
1000;3.3148465053201015e-05;1439720;13149
1000;5.894038247022948e-06;1051812;13127
1000;3.349318816836533e-05;1054577;13300
1000;7.008915667117144e-05;982351;12780
1000;0.0001539176299794054;1023990;12933
1000;0.00011678242804813443;1198778;13086
1000;0.00011615113158369716;1234814;12991
1000;1.3296183207556211e-05;1013149;12986
1000;6.191418935208581e-05;1066770;13214
1000;0.00012641646871125456;1484788;12854
1000;8.737280074222475e-06;1021747;13067
1000;9.864451961494325e-05;1003421;13286
1000;4.6120531798643505e-05;1001347;13129
1000;6.954042292883766e-05;1022808;13379
1000;9.034655601225516e-05;1004383;13231
1000;1.7808806639596497e-05;998061;13228
1000;4.649314728877307e-06;991228;12988
1000;2.852992371760177e-05;995226;13134
1000;6.862968511511802e-05;1468778;13106
1000;0.00028222688637136173;1103028;13128
1000;0.00028541148488414603;1087960;13578
1000;0.0001685247975183879;1060108;12878
1000;5.865452646880431e-05;995817;13190
1000;0.00011721446508217159;1009382;13203
1000;0.00030929049139927223;1119760;13230
1000;7.447333533527889e-05;1372533;12697
1000;5.793761898564842e-05;1400766;13073
1000;5.980247521208959e-05;1641271;13219
1000;4.204966608312155e-05;1010113;13308
1000;6.26909671385123e-05;1004463;13233
1000;0.0001892322714467376;1043362;12805
1000;7.554609684157221e-05;1006612;13111
1000;8.314108549600796e-05;1037369;13144
1000;0.00013446292766716716;1004443;13101
1000;0.0002988999891196942;985428;13082
1000;7.112322146152206e-05;1023378;13115
1000;1.0886360640727233e-05;1352345;12794
1000;7.841409447650882e-06;1009242;13193
1000;4.7895137461617665e-06;998512;13001
1000;0.00014800732318664966;1047724;13246
