n;d;t;c
1000;0.0010678174731221454;1230854;11391
1000;0.0008852591928637886;1232941;11302
1000;0.00018972047509703088;1244403;11313
1000;0.0004275078270682682;1104431;10092
1000;0.0001249729110203589;1208315;11189
1000;0.0005693751832620168;1208045;10751
1000;0.0005573556978280877;1214016;11236
1000;0.0006794251516744065;1226279;11200
1000;0.0010564462218081705;1293024;11635
1000;0.0004332647691767246;1150657;10075
1000;0.0004113673723389857;1496601;10521
1000;0.0002961325605181568;1325789;10831
1000;0.0005190085907948749;1323548;11022
1000;0.0003093316604694806;1163421;10405
1000;0.001644880201784289;1260043;11831
1000;0.0002737361017223409;1057252;9561
1000;0.0007691691291435062;1165305;10642
1000;0.0003594839397045703;1230296;11313
1000;0.0002922575569501854;1096656;9809
1000;0.000642483847414053;1197325;10959
1000;0.0009061779483388585;1187266;10771
1000;0.0001051786440839137;1493901;10640
1000;0.00022387554042050276;1226149;11340
1000;0.0005898873905312316;1190191;10894
1000;0.0009249042839532266;1473372;11349
1000;0.000561994315577433;1322830;10568
1000;0.000386680023890928;1178449;10814
1000;0.0007994082620388857;1252718;11107
1000;0.0008155610432436042;1343359;11294
1000;0.00016135698328895756;1362495;10659
1000;0.0006497091878680575;1421154;11088
1000;0.0008244357234565626;1506234;10731
1000;0.0005356939812622709;1250669;11068
1000;0.0009609334353284859;1291491;11334
1000;0.0012946738112073345;1246967;11487
1000;0.00027070957481089306;1112806;10208
1000;0.0005798940160625456;1296090;10910
1000;0.0008736172025263006;1207855;10945
1000;0.00012102799873384495;1218831;10762
1000;0.00025091940695517697;1161392;10434
1000;0.000388020089260905;1135529;10314
1000;3.653727812279016e-05;1235937;11415
1000;0.00043041725598907883;1474734;10433
1000;0.0003427058032617842;1240706;11353
1000;0.00035341692126793423;1250975;11035
1000;0.00035709523709990057;1143213;10240
1000;0.00027803253724133806;1246507;11617
1000;0.00033629118319094826;1187747;10730
1000;0.0002485340447288217;1194189;10906
1000;0.0004426200488882098;1058474;9485
1000;0.00019623223214181222;1234424;11183
1000;0.0011078939840425447;1288746;11058
1000;0.00014397197378456924;1209979;10202
1000;0.00028186320046408374;1513783;10869
1000;0.0006811239382657357;1217683;11323
1000;6.903294822241014e-05;1138855;10380
1000;0.0009215001258523844;1268768;11412
1000;0.0002589308612296576;1107366;10161
1000;0.00034023217865798244;1173760;10463
1000;0.0003916727417160206;1185362;10930
1000;0.00016443447440705095;1259101;11045
1000;0.0006957979011888668;1186074;10842
1000;0.0008243339341835306;1248510;11487
1000;0.0005222708333662428;1132994;10337
1000;0.0002681794363345046;1474465;10281
1000;4.556602946148627e-05;1140668;10569
1000;0.0009411943085469162;1272705;11632
1000;0.0006866916919209556;1138485;10490
1000;0.00017936946205094449;1256065;11204
1000;0.00037220539214314377;1151008;10463
1000;0.0006026054198707178;1156438;10512
1000;0.00017372670544955364;1178479;10648
1000;0.00037212999383627924;1186855;10395
1000;0.0005213265581448727;1194499;11090
1000;0.000988134672390078;1211471;11021
1000;0.0006977391627276871;1513598;11766
1000;0.0009229153832415319;1214817;11087
1000;0.00044266140276914075;1259060;11149
1000;0.0006534244946949537;1229705;11400
1000;0.0001603708402133003;1226609;11275
1000;0.000302145547539787;1234925;10112
1000;0.0008074014107378425;1274980;11239
1000;0.0004450946777631218;1244584;10355
1000;0.00022860935501202833;1164984;10716
1000;0.0008988429723718159;1349189;11878
1000;0.0005597125879606318;1502382;10274
1000;0.0004599068521641204;1191243;11029
1000;0.0011572699943821572;1348453;12466
1000;0.0004035153545111863;1189831;10960
1000;0.00047102308192440773;1160276;10500
1000;0.00024082142549372375;1211401;11228
1000;0.0007172015438724358;1174972;10857
1000;0.0002022718203999789;1288596;11064
1000;0.0009350563916589082;1172408;10642
1000;0.0009389384588055935;1222762;11438
1000;0.0008582096207258343;1619776;11291
1000;0.0002951494073505587;1169142;10559
1000;0.0006744202555715279;1172438;10875
1000;0.00044869284923400375;1125661;10261
1000;0.0004418713717508799;1144536;10577
1000;0.00019441852461516372;1160495;10301
1000;0.0008762405521143899;1246177;11512
1000;0.0003810838908651282;1189250;10830
1000;0.000322719800586058;1434589;10323
1000;0.00026504146723491876;1620307;10365
1000;0.0006553442732203683;1755241;11084
1000;0.0002165400955439844;2125935;11486
1000;0.0008662597589927852;1225908;11247
1000;0.0007321859027608543;1333099;10542
1000;0.000653825356146816;1222111;11129
1000;0.0004083302693859546;1132323;10177
1000;0.0005527416621934508;1136741;10273
1000;0.0007089207074932548;1323682;10671
1000;0.0009528693428219562;1377061;11549
1000;0.0005802193356037051;1558923;10895
1000;0.0005860134099138002;1342036;10421
1000;0.00019956394242493124;1335714;10179
1000;0.0009183477096156157;1661889;11196
1000;0.0009351767282425978;1223540;10899
1000;0.0005529327957277191;1221870;10747
1000;0.00026266726165341677;1438937;10596
1000;0.0006931394675248505;1292343;11448
1000;0.0002477181834418027;1471379;10662
1000;0.0002827746512837929;1532924;10668
1000;0.000667971250523482;1260182;11238
1000;0.00042088026808535805;1156689;10591
1000;0.0005843766556081058;1222922;11322
1000;0.0009280639323688322;1175273;10819
1000;0.0012948009624858092;1761913;11470
1000;0.0004831956615507157;1329262;11103
1000;0.00047243663356815526;1168701;10765
1000;0.0004882512147542451;1262998;11177
1000;0.0008575145436877274;1283556;11173
1000;0.0003400346797535389;1234605;10986
1000;0.00010376480561303947;1216660;11109
1000;0.0005277740391602983;1336797;11354
1000;0.00029920619767797094;1318853;11216
1000;0.0009583948700228445;1212483;10947
1000;0.0006123669493627325;1491997;10962
1000;0.000667709796512047;1223093;11333
1000;0.0007832936886989056;1254381;11468
1000;0.0005321808916912386;1119489;10276
1000;0.00046907925810882865;1145227;10105
1000;0.0007333902325711605;1213705;11110
1000;0.0002519556164815867;1296460;11140
1000;0.000762651321509485;1270071;11228
1000;0.00037434097391595924;1207684;10859
1000;0.00067018273117627;1154304;10319
1000;0.001017744501939745;1313182;11748
1000;0.0003005308216803699;1607033;10655
1000;0.00028986135707496474;1118747;10180
1000;0.0002795089271512727;1119709;10171
1000;0.00015098735008678776;1163051;9778
1000;0.0010634713141301864;1257307;11435
1000;0.0008339392674268656;1246497;11476
1000;0.0006744165714858816;1121091;10215
1000;0.00014597178518956663;1152852;10443
1000;1.770697018089017e-05;1142071;10470
1000;0.0003938310697438626;1204508;10784
1000;0.0007258625868701043;1116513;10204
1000;0.00040701587662664155;1572158;10092
1000;0.0007737377380794595;1179220;10836
1000;0.00017508978804003342;1131261;10422
1000;0.0006371070091423975;1218104;10754
1000;0.0004855533088334392;1223414;11346
1000;0.0006557687544169173;1201403;11149
1000;0.0003116172649214227;1191573;10807
1000;0.0007817538056201119;1252779;11723
1000;0.0004036522662711421;1322349;11645
1000;0.0003745139475726018;1167629;10632
1000;0.0004391276670930966;1176485;10594
1000;0.0005296158283363509;1515101;10555
1000;0.00033237609915709487;1145898;10406
1000;0.0007923329238298273;1230987;10925
1000;0.00041385950952323083;1112064;9704
1500;0.00012928424683974113;1873302;16502
1500;0.00013500742270704166;1792009;15227
1500;0.00014923927561755974;1723191;15958
1500;0.0006885428277607171;1878571;17339
1500;3.1704501913564e-05;2131269;15203
1500;0.0001423076424669321;1831881;16497
1500;0.0003722931566560135;1874875;16064
1500;0.0001552979522940829;1949695;17568
1500;0.00041188804939570016;1820292;16739
1500;0.0007032651820843882;1791909;16554
1500;0.0002409405934384117;1771100;16404
1500;0.0005335719220079504;2261731;17128
1500;0.0003843938697456135;1727949;15496
1500;0.0004537956398967213;2074910;17363
1500;0.0005673861346018593;1777813;16327
1500;0.0002802853138545177;1701229;15563
1500;0.00035764015023400693;1775048;15832
1500;0.0002731073958076558;1902216;17475
1500;0.0001918301669133198;1953312;16437
1500;0.0001637083329975324;1931761;16662
1500;0.00036358165505652104;1922194;15450
1500;0.00013530854275532378;1988918;15541
1500;6.254380274761366e-05;2043996;16712
1500;0.00036658939275833644;2265237;16546
1500;0.00025510557524211717;2190759;17204
1500;0.00023478038328950398;1815563;16728
1500;0.00022056248623305463;2523905;17020
1500;0.0003645206088695603;2132508;16531
1500;0.00022557883638605694;2289362;15940
1500;0.00031883466820153424;2469850;17346
1500;0.0003119991032222117;1961718;17696
1500;0.00034331951884344685;1794514;16211
1500;0.0003748060600575459;1833958;15610
1500;0.0008986721089207912;2667540;17864
1500;0.00022882844414311756;2279153;15751
1500;0.00011312759335838055;2373490;16050
1500;0.00019184764908406125;1756453;16114
1500;0.00025928482207505796;1766892;16013
1500;0.0006194926461345955;1935749;17266
1500;0.00025350406474078114;2040255;15114
1500;0.00020608629949933147;2798507;16942
1500;0.0003127279377488149;1878051;16008
1500;0.00019517719333280283;1788854;16079
1500;7.359424548887676e-05;1734302;15768
1500;0.00046176524211601;1802239;16283
1500;0.00025093027023845164;1953783;17299
1500;9.374470026626495e-05;1788703;16082
1500;0.00012507520388199139;2189279;16341
1500;4.4878441087086486e-05;1834018;16732
1500;0.0001733263559421045;1863153;17302
1500;7.757654283468018e-05;1833297;16552
1500;6.71424613396063e-05;1886596;16858
1500;0.00015874187953231423;1940458;16138
1500;0.000270895461305484;1812699;16537
1500;0.0005645006748412169;2230291;16987
1500;0.0002469612609212337;1930524;17138
1500;0.0006388832820672121;1863623;17373
1500;0.0008959411891924299;1957911;17857
1500;0.00031848256787319766;1856461;16923
1500;0.00016204150895240878;1707731;15756
1500;0.000824459919011019;1962598;17296
1500;0.0003315535524261219;2052538;16256
1500;0.00027071972140838636;1847333;17087
1500;0.0003614686301746052;1803761;16639
1500;0.0002502420125431688;1810945;16633
1500;0.0005858266470764098;1859366;16452
1500;0.0004399048709537144;2220653;17116
1500;0.0003746215000276698;1891837;17108
1500;4.5844498689331844e-05;2106079;15768
1500;0.0004130911786108532;1877009;17625
1500;0.0005510417944030211;1884283;17312
1500;0.00010527869201375819;1669350;15379
1500;5.83478909466913e-05;1722580;15482
1500;0.00010599876704147525;1737357;15597
1500;0.0003138508260552957;1776119;16441
1500;0.0002399232703752857;2168926;16747
1500;0.00028298845277790737;1861610;16868
1500;0.00033306196130886617;1862732;17269
1500;0.000337043193414889;1807248;16711
1500;0.0007278992835470306;1908528;17154
1500;0.0005716982327949268;1884342;17341
1500;0.0008352482505057064;1939325;17737
1500;0.0003140877541250388;2192491;16870
1500;0.0002785424107997888;1825713;16640
1500;0.00029219115212452437;1851701;16866
1500;4.021430901145899e-05;2056805;17259
1500;0.0003655450532581592;1881638;16466
1500;0.0004962175337666734;1858705;17073
1500;0.00033346788336473645;1817838;16683
1500;0.00034486907533118496;2122829;16099
1500;0.00019144526092767963;1848755;17118
1500;0.00013269801056127803;1847795;17036
1500;0.0005847211767775122;1875526;16538
1500;0.0002093740179279456;1794343;16501
1500;0.00044123592268383857;1896886;17632
1500;0.0003889108125825843;1746575;15791
1500;0.0003691705487734629;2256331;16745
1500;0.00041613522464145473;1804904;16596
1500;0.0004510849335038147;1815223;16682
1500;0.00015081082636645872;1827597;17003
1500;0.0004288190900518083;1744159;15938
1500;0.00030278741359400773;1758457;16039
1500;0.00019688450572130555;1821515;16570
1500;0.0002004274867254088;2010038;16733
1500;0.00046206890926207584;1813400;16570
1500;0.0005098587224524483;1878421;17271
1500;0.0005764655185712871;1859887;17264
1500;0.0004547665736181428;1862361;16937
1500;0.0005376495098091504;1882449;17117
1500;0.000172716566466414;1830782;16880
1500;0.00010052244691959278;2121967;16391
1500;0.00021287632415729183;1716819;15782
1500;9.425698900619567e-05;1819461;16334
1500;0.0003470901067888104;1693465;15521
1500;0.0004218363037621857;1760710;15973
1500;0.0006516114732441566;1826995;16738
1500;0.00037054267816250886;1776491;16437
1500;0.00023558654659080157;1907305;17037
1500;8.805272672577792e-05;2146394;16826
1500;0.0002440042860854245;1738880;16165
1500;0.0005423966380115626;1784014;16399
1500;0.00018535196279994106;1831965;16527
1500;0.0001260229558405003;1855328;17126
1500;0.000377851868061232;1840500;16315
1500;0.00034395687613295457;1880045;16882
1500;0.00011230771345397711;2187962;16517
1500;0.0002792631509529869;1819772;16889
1500;0.0004366120564110089;1840961;17127
1500;0.0002470422147604551;1915822;16859
1500;0.00024030535978507853;1807138;16740
1500;0.00045411606491577026;1803481;16586
