n;d;t;c
500;9.057055382244439e-05;533030;7228
500;0.00018563310053409943;537347;7283
500;7.87608631233061e-05;581360;7250
500;0.0002033578741179598;525045;7241
500;0.0001060354161571686;564478;7283
500;0.0003649662251632435;532017;7283
500;9.841777468977408e-05;510758;7265
500;7.030106846050987e-05;537337;7283
500;0.00015502732251149176;528931;7283
500;0.0002639310440523124;528821;7228
500;0.00014711296299840804;507963;7251
500;1.1920356567940438e-05;996818;7233
500;6.027024527921476e-05;653694;7249
500;3.0028888441169244e-05;627947;7237
500;0.00018651805145908362;514455;7283
500;0.00027651791634708545;541164;7283
500;0.00026855632440314636;514695;7241
500;4.5481262173741044e-05;544226;7256
500;5.7374345242222624e-05;516789;7283
500;6.695825756508622e-05;540123;7283
500;0.0003051284257884479;514875;7283
500;0.00014240233410134362;565149;7267
500;4.984233581184494e-05;549210;7241
500;0.0002731540976983471;519354;7283
500;0.00020464170984024754;530285;7237
500;0.0001284835262311823;543409;7233
500;4.365437540132522e-05;635862;7283
500;0.0003299871770876539;844724;7283
500;7.224681210171724e-05;511720;7266
500;9.509934066753711e-05;558637;7251
500;0.00016710536938635556;510958;7283
500;0.0002165830955377368;533730;7256
500;0.0001898701034185324;533059;7283
500;0.0004360537658727459;506850;7249
500;0.00013509888283858018;539682;7283
500;0.00030774888517060006;507963;7228
500;1.2863927900008676e-05;527940;7283
500;0.0004526763828561764;510417;7250
500;4.477640888067569e-05;524082;7250
500;0.0004830441914961403;508784;7267
500;0.00017821874164158924;527529;7283
500;0.00020313366680380085;508273;7241
500;8.338828613774218e-05;528120;7267
500;5.981421520084851e-05;608330;7241
500;7.737837233989797e-05;707608;7283
500;7.023276042517068e-06;533220;7237
500;4.612964938999209e-05;577032;7242
500;3.9670321694940114e-05;665898;7237
500;0.0001309116762829854;557996;7283
500;0.00013971251776678795;513262;7241
500;0.00018513408605147497;546083;7267
500;9.50076952265233e-05;512431;7220
500;4.382801192426289e-05;530134;7237
500;4.0832133607504595e-05;542136;7283
500;9.396420039819997e-05;526908;7249
500;0.00020454129967906187;537889;7283
500;2.558471708025145e-05;512351;7267
500;0.00021910573356365148;538259;7233
500;0.00017204157007788545;515627;7283
500;0.00018555274284781653;551378;7256
500;6.80149688313536e-05;853771;7283
500;3.05738185780724e-05;565631;7283
500;0.0003610842839248951;553498;7265
500;0.00031137712159523545;511329;7283
500;0.00047935444855007336;533591;7283
500;0.0007350514026212007;538309;7283
500;3.071313012248389e-06;563476;7241
500;0.00012716451228766967;508894;7242
500;2.6186519330728686e-07;543308;7265
500;9.485783766582934e-06;539221;7283
500;0.0001541416440218324;512010;7245
500;0.00016760863067244447;535224;7233
500;8.030671443637338e-05;510738;7251
500;0.00021463849385794376;567975;7242
500;0.00017898455762077603;511329;7283
500;0.00014454781859296606;541686;7283
500;8.510537220285386e-06;892213;7283
500;0.00010684101358660048;511278;7233
500;0.000188306746453204;679414;7283
500;3.895038408285867e-05;528801;7245
500;0.000408544267789579;513843;7228
500;7.741073760392236e-05;528070;7266
500;5.5312199585655364e-05;605496;7241
500;2.4134113985052608e-05;541519;7283
500;0.00022991365676694464;512791;7250
500;0.00010341479435382883;534622;7237
500;0.0005350138469933929;513423;7283
500;0.00018355325692809288;545733;7245
500;0.0002281166514963573;511098;7256
500;0.0001823916260819125;531727;7249
500;0.0005699040973579095;558707;7283
500;0.0003525350359480095;520045;7245
500;0.0009764808555730031;903127;7245
500;9.060917638692434e-05;560537;7245
1000;1.066846132014021e-05;1066470;14639
1000;7.0653968903156e-05;1051812;14625
1000;0.0002954792494102021;1127283;14637
1000;1.809472771807652e-05;1050028;14671
1000;0.00017867539170124402;1057934;14671
1000;0.00020356249998321196;1119083;14671
1000;4.284366091433789e-05;1054617;14616
1000;3.3211688291734376e-05;1423754;14655
1000;0.00012120766176015874;1111835;14638
1000;6.899846631880369e-05;1068453;14671
1000;6.347234969339421e-05;1072731;14637
1000;0.0001558937377282854;1082660;14608
1000;0.00012060152347215247;1047343;14655
1000;0.00018684048535344555;1049888;14629
1000;2.57044390349348e-05;1065427;14671
1000;5.42014768978305e-06;1302737;14608
1000;2.1597443610077427e-05;1071188;14629
1000;1.2260347829973206e-05;1055719;14671
1000;9.456780830086053e-06;1050449;14625
1000;6.308952973632653e-05;1044117;14671
1000;7.364300774148624e-05;1152009;14637
1000;0.00018937561450782514;1059997;14637
1000;6.707363983227133e-05;1047644;14629
1000;5.414239522050224e-06;1289367;14630
1000;3.100632874897258e-06;1125059;14637
1000;7.9203737414546e-05;1047003;14637
1000;0.00016956534889756014;1042534;14616
1000;9.362638361765097e-05;1039398;14621
1000;4.649765287023655e-06;1050179;14671
1000;1.8875891152680957e-05;1146630;14671
1000;3.563869371780992e-05;1044819;14671
1000;3.288711254578747e-05;1214006;14671
1000;0.00010717732241882771;1066439;14671
1000;7.819890859817047e-05;1041572;14629
1000;2.712771887414256e-05;1059116;14671
1000;8.575994412030052e-05;1045661;14671
1000;6.757434582782551e-05;1045650;14671
1000;0.00019944678701655505;1045510;14644
1000;2.050552408039419e-05;1158021;14621
1000;0.00017225562153688756;1151689;14644
1000;8.944834418811443e-05;1039929;14633
1000;3.725727937142764e-05;1046743;14671
1000;5.780547021427829e-05;1080356;14616
1000;2.9745043618856215e-05;1044748;14671
1000;5.262178788245642e-05;1048285;14625
1000;2.4814918337390246e-05;1041532;14637
1000;0.00010008700295482953;1459255;14671
1000;1.7568965254954882e-05;1049056;14621
1000;0.00015138297294037262;1049237;14655
1000;3.867705909654795e-05;1044238;14625
1000;7.600061008505854e-05;1041201;14629
1000;7.51275940045204e-05;1045621;14671
1000;2.1475573310558715e-05;1043356;14653
1000;7.254909712883784e-05;1040340;14616
1000;2.591971014487271e-06;1221570;14671
1000;8.613382861732966e-06;1074564;14654
1000;9.379708630008476e-05;1063243;14616
1000;0.00012386391468544034;1059737;14654
1000;5.823978543872954e-07;1050740;14671
1000;8.784089152658048e-05;1065017;14654
1000;9.084612325271912e-05;1052573;14629
1000;0.00011304947715595759;1115341;14637
1000;0.00034558751644619967;1374036;14629
1000;3.591540342473554e-05;1049357;14653
1000;1.4183474006501662e-05;1079584;14637
1000;0.0001066930279927103;1052423;14671
1000;6.383091439210453e-05;1044919;14625
1000;0.00010361460308794257;1058935;14671
1000;6.0018184174448486e-05;1052193;14671
1000;4.064393195446492e-05;1079564;14638
1000;1.1600030339176115e-05;1479238;14671
1000;0.0003676921178044079;1047804;14655
1000;0.00014687891195452885;1043306;14629
1000;2.2228008893176998e-05;1062111;14637
1000;0.00011300688143289772;1055128;14629
1000;3.3029288518338085e-05;1056250;14655
1000;0.00022395908288597166;1041282;14633
1000;3.516684432069983e-05;1041582;14608
1000;0.0001390947693435951;1328481;14616
1000;3.856354591613709e-05;1044749;14653
1000;0.0001862218919282954;1047944;14671
1000;5.341914003476056e-05;1046482;14608
1000;3.3190138685190718e-06;1147491;14671
1000;0.00019845826416009515;1046161;14653
1000;0.00010897375769836071;1054908;14639
1000;4.253911694551693e-05;1068082;14655
1000;1.2427711061357982e-06;1319624;14630
1000;4.50891363912298e-06;1049417;14653
1000;5.461945039231253e-05;1070858;14671
1000;3.963481644675415e-05;1104580;14671
1000;4.235196682744746e-05;1082134;14644
1000;0.0001511163070015975;1096826;14621
1000;4.187339146755065e-05;1079764;14671
1000;0.00011601416995743463;1067086;14633
1000;4.190708834161949e-05;1401457;14671
1000;4.41359278816611e-05;1066239;14630
1000;4.614289176918529e-05;1070086;14671
1000;0.00021312372645365674;1047534;14671
1000;5.730412994120471e-07;1048977;14637
1000;1.7669230857664253e-05;1051151;14638
1000;0.00010122541164792054;1112355;14621
1000;5.937397956778945e-05;1052624;14633
1000;3.1728781848539e-06;1319714;14644
1000;0.00019759884137893202;1330249;14629
1000;9.159689023030548e-05;1082570;14629
1000;9.010584861568471e-05;1047654;14630
1000;2.7142509830047068e-05;1050700;14639
1000;2.062364193033961e-05;1056451;14630
1000;0.00011412944982047701;1108718;14671
1000;3.6646407199802944e-05;1064446;14637
1000;1.0053324872805192e-05;1386534;14653
1000;8.354665071430567e-05;1064886;14637
1000;1.4333673547861636e-05;1045119;14633
1000;2.64342269179485e-05;1184270;14633
1000;1.756179992562501e-05;1061580;14671
1000;2.036808928185252e-06;1058214;14671
1000;7.996830787604381e-05;1052012;14637
1000;1.9495034905059327e-05;1135699;14637
1000;0.0001400603177041937;1450620;14629
1000;2.1250312520537662e-05;1056300;14644
1000;4.4003511106116555e-05;1058334;14671
1000;3.576032995988854e-05;1077841;14638
1000;5.2820326297498e-05;1060278;14621
1000;8.952926596328403e-05;1048486;14639
1000;0.0001446294165982076;1052694;14671
1000;0.00024998652152119494;1055529;14621
1000;7.928668554590956e-06;1474829;14629
1000;5.149045824714982e-05;1112308;14671
1000;0.0003096470775389992;1074362;14671
1000;0.00019561527714051508;1050650;14630
1000;2.5809286433808865e-05;1052463;14630
1000;4.580916986407502e-06;1095494;14639
1000;6.05098978309071e-05;1068313;14637
1000;0.00012408785084705443;1059787;14608
1000;5.197567460579755e-05;1672874;14653
1000;2.9264211623081238e-05;1282952;14671
1000;1.6421933264010313e-05;1068854;14621
1000;9.718100993927337e-06;1227832;14629
