n;d;t;c
1000;0;296907;1751
1000;0;298690;1661
1000;3.480751893665892e-07;299632;1792
1000;0;292579;1752
1000;0;308458;1743
1000;0;297979;1738
1000;0;323206;1797
1000;0;307626;1756
1000;4.939120396949913e-07;298630;1761
1000;0;289072;1703
1000;0;307797;1739
1000;0;296346;1726
1000;0;293901;1733
1000;8.810871320462335e-07;332213;1749
1000;0;291997;1699
1000;0;294472;1730
1000;3.90898791846774e-06;307877;1756
1000;0;297929;1730
1000;0;287088;1691
1000;0;305293;1712
1000;1.5981317609507606e-06;294001;1715
1000;0;293340;1744
1000;0;320441;1779
1000;0;292007;1715
1000;0;292018;1724
1000;0;293170;1763
1000;0;293911;1719
1000;0;297638;1751
1000;0;291596;1729
1000;0;294573;1730
1000;0;289974;1702
1000;0;288611;1708
1000;7.076395395631424e-07;311594;1811
1000;0;295433;1740
1000;0;290455;1734
1000;0;304932;1726
1000;7.519889864703589e-07;296265;1759
1000;0;309931;1757
1000;0;302547;1715
1000;0;289923;1712
1000;3.7793811665613544e-07;292538;1717
1000;1.1728171059158217e-07;318457;1760
1000;0;293310;1726
1000;7.769063844064734e-07;288601;1714
1000;2.214348060534271e-06;313147;1780
1000;0;296385;1761
1000;3.748567603241311e-06;299671;1809
1000;3.1037387677780703e-07;363121;1677
1000;0;359203;1728
1000;0;355616;1757
1000;0;375654;1732
1000;1.119143060692629e-06;384140;1760
1000;0;379992;1742
1000;0;371727;1717
1000;0;363051;1747
1000;0;401643;1764
1000;0;297988;1748
1000;0;419476;1714
1000;0;300313;1795
1000;0;322675;1723
1000;0;334557;1770
1000;0;311805;1773
1000;0;292007;1711
1000;1.8845780165008434e-06;311865;1734
1000;0;328085;1717
1000;4.949655134058333e-07;761107;1734
1000;9.770022555857699e-08;319309;1765
1000;0;310422;1719
1000;5.448861631112723e-07;336951;1758
1000;0;295744;1771
1000;3.5876043439193085e-06;306815;1727
1000;0;293099;1728
1000;0;290574;1703
1000;1.092913296343151e-06;302267;1701
1000;3.869330047408291e-07;291306;1716
1000;0;294672;1730
1000;1.8778078770488424e-06;327434;1788
1000;7.506902928146486e-08;369943;1764
1000;8.360267703540842e-07;389560;1762
1000;0;391574;1756
1000;0;368490;1693
1000;0;467336;1704
1000;1.8180514061378334e-06;425198;1707
1000;0;395151;1699
1000;0;378239;1713
1000;0;343744;1781
1000;0;310812;1748
1000;0;302407;1738
1000;1.1728357155936975e-06;300523;1772
1000;5.367835181409679e-07;308379;1745
1000;1.6210850776322101e-06;291427;1709
1000;0;295684;1706
1000;7.058653459184677e-07;304360;1704
1000;3.330599246274864e-08;298590;1765
1000;3.1942468566803227e-07;341080;1760
1000;0;424015;1782
1000;7.899331381943097e-07;404127;1737
1000;0;472847;1723
1000;0;314780;1732
1000;0;294743;1743
1000;4.748826562433202e-07;377628;1757
1000;0;403777;1755
1000;0;397865;1727
1000;4.761647701936945e-07;395692;1761
1000;0;363792;1752
1000;0;296676;1743
1000;0;295865;1778
1000;0;293139;1718
1000;1.7995214943757581e-06;311044;1753
1000;0;327044;1731
1000;0;291597;1721
1000;0;306284;1749
1000;0;321703;1786
1000;1.2792611071357311e-06;302998;1708
1000;0;295404;1732
1000;0;295434;1768
1000;0;290595;1740
1000;2.221946091055636e-06;382587;1737
1000;0;420869;1708
1000;8.022906476865803e-07;394750;1783
1000;1.5460378650209725e-07;391984;1756
1000;0;391494;1720
1000;1.5461106748400545e-06;372198;1767
1000;0;367298;1728
1000;0;449684;1812
1000;0;294272;1737
1000;0;306395;1722
1000;0;293881;1731
1000;5.644682104728916e-09;338494;1736
1000;0;321713;1725
1000;0;375043;1724
1000;0;427491;1736
1000;9.733383019550175e-08;955572;1752
1000;0;409047;1721
1000;1.3827960114519486e-06;383098;1717
1000;0;391765;1703
1000;0;295524;1755
1000;9.452462112954601e-07;302798;1734
1000;0;303659;1681
1000;0;292237;1703
1000;0;297778;1783
1000;2.751452136209543e-07;302998;1716
1000;0;291677;1705
1000;4.4142539651983384e-08;301485;1747
1000;1.2600061595696729e-06;304551;1711
1000;5.804418133310474e-07;291537;1723
1000;0;288481;1696
1000;8.767599131105029e-07;313788;1752
1000;5.084223172452046e-07;299591;1751
1000;2.392799682524217e-07;288030;1689
1000;0;312806;1731
1000;1.8944258897361263e-06;290956;1709
1000;0;294101;1744
1000;2.550998180009546e-07;307136;1715
1000;0;301335;1724
1000;0;292649;1731
1000;0;337483;1766
1000;1.6091088961028568e-06;295964;1740
1000;1.0561592202206741e-06;288982;1717
1000;0;293160;1746
1000;2.480698160788248e-07;344034;1737
1000;6.525569282046332e-07;299281;1767
1000;0;305993;1739
1000;0;308639;1728
1000;0;289633;1699
1000;0;299581;1727
1000;0;446310;1735
1000;8.923273876103103e-07;295905;1733
1000;0;328883;1779
1000;1.370862064546183e-07;297839;1754
1000;0;316043;1720
1000;0;307437;1743
1000;0;302137;1788
1000;0;299351;1749
1000;3.8823375992793757e-07;308258;1751
1000;0;300674;1682
1000;9.821259797566336e-07;300133;1734
1000;0;307577;1751
1000;1.7505420317273905e-06;294361;1739
1000;2.1860180957644227e-06;293821;1731
1000;0;344907;1724
1000;0;294092;1747
1000;2.37300748605896e-06;294582;1760
1000;0;304521;1703
1000;0;294231;1757
1000;0;293250;1755
1000;0;326592;1722
1000;0;302687;1732
1000;0;294031;1766
1000;9.49143474385203e-07;320090;1780
1000;0;294793;1747
1000;0;296786;1796
1000;1.0925059245500795e-06;289423;1689
1000;0;308468;1712
1000;0;293129;1736
1000;1.0180913883885217e-06;307086;1758
1000;0;321362;1719
1000;0;318638;1743
1000;2.068066388410464e-07;617739;1764
1000;0;305793;1772
1000;0;349936;1726
1000;0;303610;1735
1000;0;300263;1716
1000;7.336283222753351e-07;306605;1722
1000;0;290785;1710
1000;2.1306606631153984e-07;294002;1757
1000;1.9694683174120914e-06;308318;1712
1000;0;306444;1722
1000;0;302407;1795
1000;0;290104;1713
1000;0;297858;1744
1000;5.278552121036188e-07;298870;1785
1000;8.804883217058414e-07;292227;1736
1000;0;315671;1729
1000;7.823353094298258e-07;296566;1741
1000;0;306805;1747
1000;0;310442;1737
1000;0;322816;1736
1000;9.533485574771697e-07;316293;1702
1000;6.538597571698612e-08;297358;1755
1000;2.4782770840263e-06;295023;1745
1000;0;297067;1704
1000;2.1296587871175123e-07;295714;1725
1000;0;295524;1761
1000;0;294733;1765
1000;0;299070;1747
1000;4.206939219159173e-07;297328;1755
1000;3.7430585400708306e-07;307476;1731
1000;0;291547;1707
1000;0;320852;1732
1000;0;311033;1742
1000;0;298971;1749
1000;2.511082633226239e-07;297057;1717
1000;0;307777;1745
1000;0;291787;1719
1000;3.0648200334444705e-07;289813;1742
1500;0;476804;2827
1500;0;466285;2849
1500;7.347162124913761e-07;472646;2817
1500;0;461495;2817
1500;1.0189623108248913e-07;489588;2848
1500;2.7592749554551344e-07;464420;2802
1500;0;486452;2821
1500;0;458981;2858
1500;0;468128;2798
1500;0;458219;2838
1500;5.88266160276601e-07;473788;2850
1500;0;476052;2861
1500;0;475692;2844
1500;0;458249;2859
1500;7.478839703165754e-07;482404;2814
1500;1.1864650003700252e-07;464040;2881
1500;0;518733;2858
1500;0;460413;2845
1500;0;667331;2862
1500;0;478256;2830
1500;0;454633;2803
1500;0;511349;2845
1500;0;456236;2818
1500;0;467917;2788
1500;0;458960;2819
1500;0;473198;2849
1500;0;462487;2792
1500;0;476202;2850
1500;3.4395951573921466e-07;457337;2833
1500;4.0233735801734944e-07;466305;2807
1500;0;511930;2802
1500;1.5208826396848175e-07;473889;2828
1500;0;459672;2839
1500;0;467657;2809
1500;0;457027;2799
1500;4.3059600926622916e-07;480410;2846
1500;0;461265;2841
1500;0;469340;2809
1500;2.808609705140937e-07;455644;2778
1500;0;475601;2847
1500;0;457448;2803
1500;0;479870;2887
1500;0;452859;2771
1500;6.932830714888712e-07;487003;2869
1500;0;460884;2838
1500;0;472346;2812
1500;0;479590;2868
1500;1.1057543384959092e-06;513813;2797
1500;3.194981222680237e-08;463880;2815
1500;0;521368;2859
1500;0;491031;2829
1500;0;620614;2801
1500;0;632085;2825
1500;0;593132;2847
1500;0;628809;2820
1500;0;626274;2828
1500;7.766085069362396e-08;628167;2815
1500;0;512441;2794
1500;0;517430;2819
1500;0;467677;2868
1500;0;490379;2866
1500;3.284293647707936e-07;548558;2863
1500;0;576381;2847
1500;0;1222152;2852
1500;0;629541;2856
1500;0;569388;2830
1500;0;557455;2818
1500;0;598883;2891
1500;0;553879;2798
1500;0;577543;2810
1500;0;585538;2815
1500;0;553678;2838
1500;0;593432;2812
1500;0;486522;2769
1500;0;506851;2868
1500;0;481173;2824
1500;0;474079;2818
1500;0;478327;2829
1500;0;460504;2852
1500;0;474650;2803
1500;0;490600;2863
1500;0;477475;2850
1500;2.989047462453754e-07;498214;2888
1500;0;479008;2850
1500;8.013491124615062e-08;463429;2884
1500;0;482354;2799
1500;0;494537;2836
1500;0;483908;2871
1500;0;465001;2855
1500;0;480982;2865
1500;0;464982;2798
1500;0;478708;2825
1500;0;474950;2861
1500;3.3928264898862867e-07;475391;2812
1500;9.504109921280444e-07;461435;2814
1500;0;474529;2844
1500;0;458760;2829
1500;0;469550;2809
1500;0;478487;2824
1500;0;487935;2787
1500;0;458330;2822
1500;0;475331;2839
1500;2.4403223374754474e-07;481803;2850
1500;0;595179;2762
1500;0;470191;2818
1500;3.586564611893179e-07;543696;2809
1500;0;492664;2869
1500;0;624421;2872
1500;0;485320;2834
1500;0;456346;2838
1500;0;460944;2840
1500;0;463248;2861
1500;0;465773;2849
1500;0;471374;2823
1500;0;473377;2845
1500;0;490370;2874
1500;3.0879375708064513e-07;457047;2788
1500;0;481763;2863
1500;0;473598;2800
1500;0;478958;2843
1500;0;482815;2866
1500;0;484168;2860
1500;0;461786;2850
1500;0;474881;2839
1500;0;463960;2821
1500;0;470893;2788
1500;0;453530;2803
1500;4.593217106589838e-07;478097;2844
1500;0;455463;2832
1500;0;498515;2836
1500;0;457528;2788
1500;0;513213;2841
1500;2.2600430340505696e-06;464070;2853
1500;0;562519;2832
1500;0;464180;2863
1500;0;487445;2794
1500;0;463670;2845
1500;0;486372;2823
1500;1.9306583369457257e-07;461285;2870
1500;0;475442;2813
1500;0;461966;2849
1500;0;475251;2835
1500;0;470503;2826
1500;0;472506;2801
1500;0;463399;2840
1500;0;471263;2814
1500;3.606183271220282e-07;459953;2807
1500;0;476002;2821
1500;5.173874335507153e-07;458199;2799
1500;0;475021;2859
1500;0;462678;2829
1500;0;478437;2853
1500;0;771376;2840
1500;0;463509;2851
1500;0;471344;2808
1500;0;462116;2865
1500;0;469109;2805
1500;0;457257;2806
1500;0;473628;2842
1500;0;488165;2812
1500;0;501310;2824
1500;0;463158;2859
1500;7.281064275242359e-08;475602;2855
1500;0;461455;2827
1500;0;493706;2790
1500;0;476974;2865
1500;0;475782;2857
1500;0;458139;2811
1500;0;472055;2834
1500;0;461495;2839
1500;0;476994;2885
1500;0;463159;2825
1500;0;470923;2813
1500;0;463900;2869
1500;0;472236;2823
1500;0;453911;2798
1500;0;477195;2846
1500;0;466705;2828
1500;0;469190;2834
1500;0;493094;2844
1500;0;466725;2806
1500;0;459671;2829
1500;0;473608;2836
1500;0;462968;2812
1500;0;468088;2801
1500;0;459872;2839
1500;0;470532;2809
1500;0;462547;2826
1500;0;471424;2822
1500;0;476584;2890
1500;0;509806;2807
1500;0;459973;2859
1500;0;474961;2839
1500;0;460373;2837
1500;0;476102;2851
1500;0;462086;2831
1500;0;706710;2788
1500;0;474650;2823
1500;0;497523;2877
1500;5.2420633583523335e-08;476093;2840
1500;0;460643;2862
1500;0;479600;2879
1500;2.0021795481748618e-07;457507;2820
1500;0;474259;2848
1500;1.8512188055971984e-07;469510;2848
1500;0;474420;2869
1500;0;457457;2776
1500;0;470572;2825
1500;0;464410;2882
1500;0;466334;2789
1500;5.532745283259029e-07;458911;2846
1500;0;468077;2806
1500;0;458459;2836
1500;0;530144;2850
1500;0;452699;2796
1500;0;471093;2837
1500;0;457167;2867
1500;0;473387;2822
1500;0;470422;2812
1500;0;500668;2834
1500;0;454131;2798
1500;4.851505539402572e-07;469410;2773
1500;0;458690;2836
1500;2.661055636133468e-07;471815;2821
1500;0;465583;2856
1500;2.2727218845532809e-07;475671;2890
1500;0;462417;2860
1500;0;505071;2870
1500;0;457468;2816
1500;0;483196;2826
1500;0;458159;2855
1500;0;471594;2841
1500;0;462848;2833
1500;0;469129;2832
1500;0;459672;2862
1500;0;468698;2803
1500;0;468869;2850
1500;0;468298;2797
1500;0;461305;2826
1500;2.023084112440581e-07;466465;2798
1500;0;473418;2844
1500;0;706395;2805
1500;0;478838;2845
1500;0;465052;2837
1500;0;482916;2847
1500;0;458139;2816
1500;0;468388;2806
1500;0;464171;2850
1500;0;496852;2850
1500;0;456676;2802
1500;9.604490587488237e-07;472616;2844
1500;0;461876;2852
1500;0;476854;2858
1500;0;453810;2818
1500;0;470362;2838
1500;0;479749;2826
1500;0;472326;2817
1500;0;464961;2805
1500;5.266942958667644e-07;502391;2823
1500;0;465713;2860
1500;0;489359;2801
1500;0;470411;2951
1500;0;471544;2802
1500;0;463108;2880
1500;0;469039;2822
1500;0;461034;2858
1500;0;486582;2840
1500;0;460093;2863
1500;7.129036593605414e-07;467096;2796
1500;2.2705078783361814e-08;459471;2846
1500;0;476213;2865
1500;0;453881;2806
1500;0;473779;2823
1500;0;457948;2809
1500;0;465373;2792
1500;0;456226;2802
1500;0;488626;2865
1500;0;470592;2806
1500;0;495349;2829
1500;0;456525;2795
1500;0;470642;2815
1500;0;460102;2847
1500;0;478186;2881
1500;0;461415;2834
1500;0;467396;2789
1500;6.864364390163941e-07;696656;2857
1500;0;474038;2857
1500;5.715857185935351e-07;471684;2856
1500;0;470212;2847
1500;0;454683;2790
1500;0;477365;2815
1500;0;459702;2838
1500;3.771999993128143e-07;474499;2836
1500;0;457778;2822
1500;0;472436;2858
1500;0;457518;2827
1500;0;480531;2814
1500;0;483226;2829
1500;0;471103;2875
1500;0;456306;2834
2000;0;611056;3447
2000;0;621525;3461
2000;0;623158;3456
2000;0;606698;3453
2000;0;629580;3557
2000;0;660558;3481
2000;0;613490;3455
2000;0;627356;3494
2000;0;622577;3464
2000;0;609412;3516
2000;0;617147;3445
2000;3.2265631300570744e-08;632506;3428
2000;0;637074;3464
2000;0;621185;3458
2000;0;619491;3448
2000;0;612057;3497
2000;0;629790;3421
2000;0;631103;3524
2000;0;620293;3519
2000;0;622758;3458
2000;0;637836;3466
2000;0;838837;3512
2000;0;755867;3484
2000;0;624581;3450
2000;0;627958;3485
2000;0;614603;3556
2000;1.2339058564873339e-06;654687;3455
2000;0;668103;3473
2000;0;624261;3464
2000;0;622758;3474
2000;0;624451;3456
2000;0;615133;3545
2000;0;626605;3464
2000;0;620103;3412
2000;0;635872;3490
2000;0;614432;3479
2000;0;628488;3501
2000;0;627606;3445
2000;0;610074;3469
2000;0;628277;3468
2000;0;646251;3525
2000;0;656871;3491
2000;0;619923;3454
2000;0;633448;3467
2000;0;612889;3518
2000;7.75816057720955e-08;637155;3471
2000;0;635562;3508
2000;1.9209260968592798e-07;627476;3500
2000;0;616726;3427
2000;0;687449;3492
2000;0;619431;3537
2000;0;614652;3404
2000;0;625793;3413
2000;0;607729;3438
2000;0;625352;3468
2000;0;806462;3440
2000;0;666710;3477
2000;0;600115;3393
2000;0;638908;3516
2000;0;628448;3485
2000;0;616285;3478
2000;0;622907;3432
2000;0;652444;3507
2000;3.36181044775679e-07;638727;3417
2000;0;640991;3495
2000;0;625533;3479
2000;0;629320;3511
2000;0;622838;3393
2000;0;628138;3434
2000;0;627857;3512
2000;0;632135;3393
2000;0;664306;3505
2000;0;623999;3502
2000;0;616185;3468
2000;0;627055;3481
2000;0;631985;3429
2000;0;614202;3493
2000;0;613721;3402
2000;0;630372;3495
2000;0;625463;3557
2000;0;630863;3446
2000;0;634911;3470
2000;0;610314;3418
2000;0;621865;3440
2000;0;624712;3437
2000;0;656100;3567
2000;2.2883144853212092e-08;633758;3453
2000;0;646983;3560
2000;0;975179;3423
2000;0;639032;3463
2000;0;623038;3451
2000;0;624701;3436
2000;9.609249939674177e-08;612649;3500
2000;0;656882;3429
2000;3.6123022991390093e-10;627617;3466
2000;0;613320;3496
2000;2.591023970049793e-07;621014;3477
2000;0;627376;3475
2000;0;613931;3512
2000;0;644469;3475
2000;0;629109;3524
2000;0;619973;3496
2000;0;622447;3421
